ticker,cik,shares_outstanding2013,shares_outstanding2014,shares_outstanding2015,shares_outstanding2016,shares_outstanding2017,shares_outstanding2018,shares_outstanding2019,net_income2013,net_income2014,net_income2015,net_income2016,net_income2017,net_income2018,net_income2019,eps2013,eps2014,eps2015,eps2016,eps2017,eps2018,eps2019,cfo2013,cfo2014,cfo2015,cfo2016,cfo2017,cfo2018,cfo2019,debt_proceeds2013,debt_proceeds2014,debt_proceeds2015,debt_proceeds2016,debt_proceeds2017,debt_proceeds2018,debt_proceeds2019,debt_repayments2013,debt_repayments2014,debt_repayments2015,debt_repayments2016,debt_repayments2017,debt_repayments2018,debt_repayments2019,capex2013,capex2014,capex2015,capex2016,capex2017,capex2018,capex2019,ppe_purchase2013,ppe_purchase2014,ppe_purchase2015,ppe_purchase2016,ppe_purchase2017,ppe_purchase2018,ppe_purchase2019,ppe_sale2013,ppe_sale2014,ppe_sale2015,ppe_sale2016,ppe_sale2017,ppe_sale2018,ppe_sale2019,ppe2013,ppe2014,ppe2015,ppe2016,ppe2017,ppe2018,ppe2019,ppe_prev2013,ppe_prev2014,ppe_prev2015,ppe_prev2016,ppe_prev2017,ppe_prev2018,ppe_prev2019,revenue2013,revenue2014,revenue2015,revenue2016,revenue2017,revenue2018,revenue2019,operating_income2013,operating_income2014,operating_income2015,operating_income2016,operating_income2017,operating_income2018,operating_income2019,dep_amort2013,dep_amort2014,dep_amort2015,dep_amort2016,dep_amort2017,dep_amort2018,dep_amort2019,ebitda2013,ebitda2014,ebitda2015,ebitda2016,ebitda2017,ebitda2018,ebitda2019,shares_outstanding_coalesced2013,shares_outstanding_coalesced2014,shares_outstanding_coalesced2015,shares_outstanding_coalesced2016,shares_outstanding_coalesced2017,shares_outstanding_coalesced2018,shares_outstanding_coalesced2019,capex_coalesced2013,capex_coalesced2014,capex_coalesced2015,capex_coalesced2016,capex_coalesced2017,capex_coalesced2018,capex_coalesced2019,net_debt_proceeds2013,net_debt_proceeds2014,net_debt_proceeds2015,net_debt_proceeds2016,net_debt_proceeds2017,net_debt_proceeds2018,net_debt_proceeds2019,fcfe2013,fcfe2014,fcfe2015,fcfe2016,fcfe2017,fcfe2018,fcfe2019,fcfe_per_share2013,fcfe_per_share2014,fcfe_per_share2015,fcfe_per_share2016,fcfe_per_share2017,fcfe_per_share2018,fcfe_per_share2019,ltd2013,ltd2014,ltd2015,ltd2016,ltd2017,ltd2018,ltd2019,std2013,std2014,std2015,std2016,std2017,std2018,std2019,cash2013,cash2014,cash2015,cash2016,cash2017,cash2018,cash2019,avg_price2013,avg_price2014,avg_price2015,avg_price2016,avg_price2017,avg_price2018,avg_price2019,current_price,revenue_last_value,revenue_last_year,revenue_first_value,revenue_first_year,revenue_years_avail,revenue_years_between,shares_outstanding_last_value,shares_outstanding_last_year,shares_outstanding_first_value,shares_outstanding_first_year,shares_outstanding_years_avail,shares_outstanding_years_between,fcfe_last_value,fcfe_last_year,fcfe_first_value,fcfe_first_year,fcfe_years_avail,fcfe_years_between,fcfe_per_share_last_value,fcfe_per_share_last_year,fcfe_per_share_first_value,fcfe_per_share_first_year,fcfe_per_share_years_avail,fcfe_per_share_years_between,fcfe_yield2013,fcfe_yield2014,fcfe_yield2015,fcfe_yield2016,fcfe_yield2017,fcfe_yield2018,fcfe_yield2019,avg_fcfe_yield,revenue_CAGR,fcfe_per_share_CAGR,estimated_fcfe_multiplier,estimated_fcfe_per_share_CAGR,estimated_fcfe_f1,estimated_fcfe_f2,estimated_fcfe_f3,estimated_fcfe_f4,estimated_fcfe_f5,estimated_fcfe_f6,estimated_fcfe_f7,estimated_fcfe_f8,estimated_fcfe_f9,estimated_fcfe_f10,estimated_sale_price,estimated_total_cfs,estimated_IRR
tsco,916365,141723000.0,139435000.0,136845000.0,133813000.0,128204000.0,123471000.0,120743000.0,328234000.0,370885000.0,410395000.0,437120000.0,422599000.0,532357000.0,562354000.0,2.32,2.66,3.0,3.27,3.3,4.31,4.66,333681000.0,409178000.0,429180000.0,639040000.0,631450000.0,694394000.0,811716000.0,,,,,,,,38000.0,114000.0,507000.0,1150000.0,2446000.0,3246000.0,3708000.0,218200000.0,160613000.0,236496000.0,226017000.0,250401000.0,278530000.0,217450000.0,218200000.0,160613000.0,236496000.0,226017000.0,250401000.0,278530000.0,217450000.0,477000.0,331000.0,584000.0,362000.0,11220000.0,2216000.0,2489000.0,664932000.0,721000000.0,847576000.0,962308000.0,1044503000.0,1134464000.0,1163956000.0,549998000.0,664932000.0,721000000.0,847576000.0,962308000.0,1044503000.0,1134464000.0,,,,,,,8351931000.0,514650000.0,589472000.0,650508000.0,694080000.0,686382000.0,701737000.0,743220000.0,100025000.0,114635000.0,123569000.0,142958000.0,165834000.0,177351000.0,195978000.0,614675000.0,704107000.0,774077000.0,837038000.0,852216000.0,879088000.0,939198000.0,141723000.0,139435000.0,136845000.0,133813000.0,128204000.0,123471000.0,120743000.0,218200000.0,160613000.0,236496000.0,226017000.0,250401000.0,278530000.0,217450000.0,-38000.0,-114000.0,-507000.0,-1150000.0,-2446000.0,-3246000.0,-3708000.0,115519000.0,248679000.0,193191000.0,414173000.0,383495000.0,419110000.0,597974000.0,0.8151041115415282,1.7834761716929035,1.4117505206620629,3.0951626523581415,2.991287323328445,3.3944003045249493,4.952452730178975,,,,263850000.0,401069000.0,381100000.0,366480000.0,,,,,,,,142743000.0,51134000.0,63813000.0,53916000.0,109148000.0,86299000.0,84241000.0,54.793567021687835,62.50524254450722,81.69798969087147,78.39516834985642,60.48261270105127,75.91164958999451,96.88053574885029,143.0,8351931000.0,2019,8351931000.0,2019,1,0,120743000.0,2019,141723000.0,2013,7,6,597974000.0,2019,115519000.0,2013,7,6,4.952452730178975,2019,0.8151041115415282,2013,7,6,0.014875908904030686,0.028533225359824322,0.017280113329640533,0.039481548640156856,0.04945697928284855,0.04471514349718921,0.05111917158486345,0.03506601294265052,0.0,0.35083159274661657,21.388231425871084,0.26312369455996243,6.25556038967724,7.901546550952073,9.980630672176112,12.60677108867757,15.923911274002133,20.113869640262614,25.406305331905976,32.091306255955544,40.5352893212778,51.20108440754941,1095.1006425642263,1174.1169174966626,0.23434775309025246
lh,920148,,,,,,,,573800000.0,511200000.0,436900000.0,732100000.0,1268200000.0,883700000.0,823800000.0,6.25,,,,,,,818700000.0,739000000.0,982400000.0,1175900000.0,1459400000.0,1305400000.0,1444700000.0,700000000.0,0.0,2900000000.0,0.0,1200000000.0,0.0,1050000000.0,350000000.0,1400000.0,4300000.0,8400000.0,7700000.0,9300000.0,1002000000.0,202200000.0,203500000.0,255800000.0,278900000.0,312900000.0,379800000.0,400200000.0,202200000.0,203500000.0,255800000.0,278900000.0,312900000.0,379800000.0,400200000.0,1100000.0,1400000.0,600000.0,30800000.0,5500000.0,50100000.0,7700000.0,707400000.0,786500000.0,1747400000.0,1718600000.0,1748900000.0,1784700000.0,2636600000.0,630800000.0,707400000.0,786500000.0,1747400000.0,1718600000.0,1706600000.0,1740300000.0,5808300000.0,6011600000.0,8680100000.0,9641800000.0,10441400000.0,11333400000.0,11554800000.0,990900000.0,910400000.0,1002900000.0,1312400000.0,1364200000.0,1325700000.0,1330200000.0,230100000.0,245500000.0,457800000.0,499200000.0,533200000.0,552100000.0,577200000.0,1221000000.0,1155900000.0,1460700000.0,1811600000.0,1897400000.0,1877800000.0,1907400000.0,91808000.0,,,,,,,202200000.0,203500000.0,255800000.0,278900000.0,312900000.0,379800000.0,400200000.0,350000000.0,-1400000.0,2895700000.0,-8400000.0,1192300000.0,-9300000.0,48000000.0,966500000.0,536900000.0,730900000.0,905400000.0,1154200000.0,934900000.0,2046500000.0,10.527405019170443,,,,,,,2889100000.0,2682700000.0,5992100000.0,5300000000.0,6344600000.0,6041900000.0,5789800000.0,,,,,,,,404000000.0,580000000.0,716400000.0,433600000.0,316700000.0,426800000.0,337500000.0,95.83246028234088,100.49698408823164,120.34460312979563,125.98988075861857,147.39892456541025,169.93398430812883,161.0995215001809,201.0,11554800000.0,2019,5808300000.0,2013,7,6,91808000.0,2013,91808000.0,2013,1,0,2046500000.0,2019,966500000.0,2013,7,6,10.527405019170443,2013,10.527405019170443,2013,1,0,0.10985218357281741,,,,,,,0.10985218357281741,0.12146459033712786,0.0,6.827356321987442,0.0,,,,,,,,,,,,,
ess,920522,39466720.0,,67244152.0,67811916.0,65898255.0,68360030.0,68239933.0,165221000.0,,239944000.0,429068000.0,433059000.0,403605000.0,,4.05,,3.49,6.27,6.57,5.9,6.66,304982000.0,,617410000.0,712523000.0,766151000.0,826554000.0,919079000.0,969061000.0,,1345855000.0,1265388000.0,597981000.0,298773000.0,1045290000.0,750900000.0,,1197351000.0,1018126000.0,561160000.0,230398000.0,1026616000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613703000.0,,1194407000.0,1294001000.0,1363899000.0,,1460155000.0,188705000.0,,331174000.0,420800000.0,446522000.0,450128000.0,481112000.0,192420000.0,,453423000.0,441682000.0,468881000.0,479884000.0,483750000.0,381125000.0,,784597000.0,862482000.0,915403000.0,930012000.0,964862000.0,39466720.0,,67244152.0,67811916.0,65898255.0,68360030.0,68239933.0,,,,,,,,218161000.0,,148504000.0,247262000.0,36821000.0,68375000.0,18674000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18491000.0,,29683000.0,64921000.0,44620000.0,134465000.0,70087000.0,124.96391178312756,151.58711966257246,193.62228666033062,196.25163711063442,226.58716002688462,225.78144921534562,287.8319964161907,212.0,1460155000.0,2019,613703000.0,2013,5,6,68239933.0,2019,39466720.0,2013,6,6,,0,,0,0,0,,0,,0,0,0,,,,,,,,,0.15542063360545888,-1.0,0.0,-0.75,,,,,,,,,,,,,
len,920760,,,,,,,,562143000.0,705881000.0,929070000.0,911844000.0,810480000.0,1695831000.0,1849052000.0,2.15,2.8,3.46,3.93,3.38,5.44,5.74,495430000.0,810534000.0,969409000.0,507804000.0,996864000.0,1711609000.0,1482343000.0,,,,,,,,,,,,,,,,,,,,,,,,,76439000.0,111773000.0,130439000.0,86497000.0,140564000.0,43937000.0,73732000.0,25288000.0,60326000.0,38633000.0,,,,,,,,,,,,,,,,5935095000.0,7779812000.0,9474008000.0,10949999000.0,12646365000.0,20571631000.0,22259561000.0,,,,,,,,30349000.0,38542000.0,43666000.0,50219000.0,66324000.0,91181000.0,92200000.0,30349000.0,38542000.0,43666000.0,50219000.0,66324000.0,91181000.0,92200000.0,261461860.4651163,252100357.14285716,268517341.04046243,232021374.04580152,239786982.24852073,311733639.7058823,322134494.77351916,,,,51151000.0,51447000.0,91806000.0,86497000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,456653000.0,945417000.0,1619803000.0,1395846000.0,,,,1.9681505718083356,3.942736970684039,5.19611230128474,4.333115585716357,,,,,,,,,,,,,,,970505000.0,1281814000.0,1158445000.0,1329529000.0,2650872000.0,1558458000.0,,35.80922323559958,38.975566909426725,47.63332445659335,43.04698972853403,51.266184894212216,51.963076739672175,51.5195577249109,73.0,22259561000.0,2019,5935095000.0,2013,7,6,322134494.77351916,2019,261461860.4651163,2013,7,6,1395846000.0,2019,456653000.0,2016,4,3,4.333115585716357,2019,1.9681505718083356,2016,4,3,,,,0.045720980357047636,0.07690716558721655,0.09999624016330949,0.0841062263937331,0.0766826531253267,0.2464690135621581,0.3009101966832921,9.780569260876167,0.22568264751246908,5.3110245830783676,6.5096306719913,7.978741356374671,9.779404829498535,11.986446802515992,14.691579851175172,18.007214488129232,22.07113032813513,27.052201454181414,33.157413899401746,324.2983831546369,407.84317141911856,0.18772810578078714
ppl,922224,663073000.0,665973000.0,,680446000.0,687334000.0,708619000.0,736754000.0,1130000000.0,1737000000.0,,,,1827000000.0,1746000000.0,1.76,2.61,,2.79,1.64,2.58,2.37,2857000000.0,3403000000.0,,2890000000.0,2461000000.0,2821000000.0,2427000000.0,2038000000.0,296000000.0,,1342000000.0,1515000000.0,1059000000.0,1465000000.0,747000000.0,546000000.0,,930000000.0,168000000.0,277000000.0,300000000.0,,,,,,,,4212000000.0,4090000000.0,,2920000000.0,3133000000.0,3238000000.0,3083000000.0,,,,,,,,33087000000.0,34597000000.0,,30074000000.0,33092000000.0,34458000000.0,36482000000.0,30032000000.0,33087000000.0,,30382000000.0,30074000000.0,33092000000.0,34458000000.0,,,,7517000000.0,7447000000.0,7785000000.0,7769000000.0,2339000000.0,3272000000.0,,3048000000.0,3068000000.0,2852000000.0,2840000000.0,,,,926000000.0,1008000000.0,1094000000.0,1199000000.0,2339000000.0,3272000000.0,,3974000000.0,4076000000.0,3946000000.0,4039000000.0,663073000.0,665973000.0,,680446000.0,687334000.0,708619000.0,736754000.0,4212000000.0,4090000000.0,,2920000000.0,3133000000.0,3238000000.0,3083000000.0,1291000000.0,-250000000.0,,412000000.0,1347000000.0,782000000.0,1165000000.0,-608000000.0,-141000000.0,,900000000.0,-504000000.0,-140000000.0,-356000000.0,-0.9169427800558912,-0.21172029496691308,,1.3226619011648242,-0.7332679599728807,-0.19756738106090863,-0.48320063413296704,20592000000.0,18856000000.0,,17808000000.0,19847000000.0,20069000000.0,20721000000.0,315000000.0,1535000000.0,,518000000.0,348000000.0,530000000.0,1172000000.0,1102000000.0,1751000000.0,,341000000.0,485000000.0,621000000.0,815000000.0,,,,,,,,,7769000000.0,2019,7517000000.0,2016,4,3,736754000.0,2019,663073000.0,2013,6,6,-356000000.0,2019,-608000000.0,2013,6,6,-0.48320063413296704,2019,-0.9169427800558912,2013,6,6,,,,,,,,0.0,0.0110520724437011,-0.1012666106309722,inf,-0.07594995797322915,-0.44650156627793053,-0.41258979108414073,-0.3812536137911169,-0.35229741784653984,-0.325540443767018,-0.3008156607443266,-0.27796872395310585,-0.25685701105099534,-0.23734873185654298,-0.2193221056470393,-inf,,
aiv,922864,153497000.0,153893000.0,163803000.0,164168000.0,164218000.0,164033000.0,156217000.0,225352000.0,331516000.0,267207000.0,458017000.0,337995000.0,708383000.0,507840000.0,,,,2.67,1.96,4.21,3.15,325596000.0,321424000.0,359891000.0,377724000.0,394139000.0,396388000.0,374472000.0,,,,,,,,,,,,,,,350338000.0,367324000.0,367180000.0,346645000.0,358104000.0,340489000.0,393461000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974053000.0,984363000.0,981310000.0,995854000.0,1005437000.0,972410000.0,914294000.0,249019000.0,262350000.0,256215000.0,246796000.0,193983000.0,,,291910000.0,282608000.0,306301000.0,333066000.0,366184000.0,377786000.0,380171000.0,540929000.0,544958000.0,562516000.0,579862000.0,560167000.0,377786000.0,380171000.0,153497000.0,153893000.0,163803000.0,164168000.0,164218000.0,164033000.0,156217000.0,350338000.0,367324000.0,367180000.0,346645000.0,358104000.0,340489000.0,393461000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24742000.0,-45900000.0,-7289000.0,31079000.0,36035000.0,55899000.0,-18989000.0,-0.16118881802250207,-0.29825918007966573,-0.044498574507182406,0.18931216802300083,0.21943392319964924,0.3407789895935574,-0.12155527247354642,,,,,,,,,,,,,,,55751000.0,28971000.0,50789000.0,61244000.0,76786000.0,,142902000.0,22.096028963724777,25.555506411052885,31.28835387456985,35.39328822635469,38.57197432499008,38.06242022571336,48.71176699148233,35.0,914294000.0,2019,974053000.0,2013,7,6,156217000.0,2019,153497000.0,2013,7,6,-18989000.0,2019,-24742000.0,2013,7,6,-0.12155527247354642,2019,-0.16118881802250207,2013,7,6,-0.007294922462634666,-0.0116710338383538,-0.0014222088731663633,0.005348815481971365,0.00568894714464958,0.008953161348456279,-0.002495398544971719,-0.0004132342491499034,-0.010496775965940008,-0.045945578876097626,-1814.9512087705311,-0.03445918415707322,-0.11736657695411727,-0.11332222046497005,-0.10941722920087919,-0.10564680074988941,-0.10200629818724337,-0.09849124437282783,-0.09509731644512526,-0.09182034050489922,-0.08865628648207574,-0.08560126317950766,155.36211607993178,119.35469050339026,0.13051712308623697
dva,927066,214763887.0,216927681.0,216251807.0,204904656.0,191348533.0,172364581.0,153812064.0,633446000.0,723114000.0,269732000.0,879874000.0,663618000.0,159394000.0,810981000.0,2.95,3.33,1.25,4.29,3.47,0.92,5.27,1773341000.0,1459407000.0,1606720000.0,1963444000.0,1907449000.0,1771640000.0,2072355000.0,66286097000.0,60038508000.0,54541988000.0,51991490000.0,50991960000.0,59934750000.0,38525850000.0,66724104000.0,60046487000.0,53922290000.0,52115932000.0,50837112000.0,59239973000.0,40606041000.0,,,,,,,,617597000.0,643388000.0,707998000.0,829095000.0,905250000.0,987138000.0,766546000.0,,,,,,,,2189411000.0,2469099000.0,2788740000.0,3175367000.0,3149213000.0,3393669000.0,3473384000.0,1872370000.0,2189411000.0,2469099000.0,2788740000.0,2864121000.0,3149213000.0,3393669000.0,,,,,,11404851000.0,11388479000.0,1550134000.0,1815141000.0,1170695000.0,1894543000.0,1812755000.0,1525824000.0,1643317000.0,528737000.0,590935000.0,638024000.0,720252000.0,777485000.0,591035000.0,615152000.0,2078871000.0,2406076000.0,1808719000.0,2614795000.0,2590240000.0,2116859000.0,2258469000.0,214763887.0,216927681.0,216251807.0,204904656.0,191348533.0,172364581.0,153812064.0,617597000.0,643388000.0,707998000.0,829095000.0,905250000.0,987138000.0,766546000.0,-438007000.0,-7979000.0,619698000.0,-124442000.0,154848000.0,694777000.0,-2080191000.0,67879848000.0,60862506000.0,54821012000.0,53250281000.0,51839311000.0,60024475000.0,41911850000.0,316.0673283958583,280.56588130861917,253.5054516330585,259.8783358051171,270.91564375881575,348.2413535992061,272.4874038488945,,8383280000.0,9001308000.0,8947327000.0,9158018000.0,8172847000.0,7977526000.0,274697000.0,120154000.0,129037000.0,165041000.0,178213000.0,1929369000.0,130708000.0,946249000.0,965241000.0,1499116000.0,913187000.0,508234000.0,323038000.0,1102372000.0,59.114603072877905,71.18317464798216,77.40369042896089,68.98964283958314,63.52629470825195,68.70517929806653,57.88015929446278,88.0,11388479000.0,2019,11404851000.0,2018,2,1,153812064.0,2019,214763887.0,2013,7,6,41911850000.0,2019,67879848000.0,2013,7,6,272.4874038488945,2019,316.0673283958583,2013,7,6,5.346687822739888,3.9414634525094536,3.2751080759607873,3.7669181214547565,4.264622153755558,5.068633211601358,4.707786004226884,4.338745548892669,-0.0014355294952999031,-0.024423932957562622,0.1728610243556261,-0.018317949718171966,267.4959932863552,262.59601513152325,257.7857945301517,253.06368730788935,248.4280794082882,243.87738634110514,239.41005264070955,235.02455133441214,230.7193834205324,226.49307735602747,39.151825361220965,2416.045846118215,0.3927149896647617
cof,927628,,,,,,,,4159000000.0,4428000000.0,4050000000.0,3751000000.0,1982000000.0,6015000000.0,5546000000.0,6.96,7.59,7.07,6.89,3.49,11.82,11.05,9984000000.0,9304000000.0,10127000000.0,11856000000.0,14182000000.0,12978000000.0,16639000000.0,2063000000.0,,,,,,,,,,,,,,,,,,,,,818000000.0,502000000.0,532000000.0,779000000.0,1018000000.0,874000000.0,887000000.0,,,,,,,,3839000000.0,3685000000.0,3584000000.0,3675000000.0,4033000000.0,4191000000.0,4378000000.0,3587000000.0,3839000000.0,3685000000.0,3584000000.0,3675000000.0,4033000000.0,4191000000.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597557471.2643678,583399209.486166,572842998.5855728,544412191.5820029,567908309.4555874,508883248.7309645,501900452.48868775,818000000.0,502000000.0,532000000.0,779000000.0,1018000000.0,874000000.0,887000000.0,2063000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9166000000.0,8802000000.0,9595000000.0,11077000000.0,13164000000.0,12104000000.0,15752000000.0,15.339110363068045,15.087439024390244,16.74979012345679,20.346715542521995,23.179798183652878,23.78541645885287,31.384709700685182,,,,,,,,,,,,,,,,,,,,,,54.92556590125674,69.11016541435605,71.51311359708271,65.52627333383711,81.28196141824304,91.04298106037764,87.65751228484501,65.0,,0,,0,0,0,501900452.48868775,2019,597557471.2643678,2013,7,6,15752000000.0,2019,9166000000.0,2013,7,6,31.384709700685182,2019,15.339110363068045,2013,7,6,0.27927086615082236,0.21830998282137198,0.23421984138221158,0.31051232593163747,0.2851776430981939,0.26125480714519794,0.35803787813074,0.278111906380025,-1.0,0.1267294796098144,2.6967561718668933,0.0950471097073608,34.36773564673988,37.63428958714914,41.211320038297494,45.12833689516271,49.41765488294798,54.114660148088035,59.25810218795991,64.89041352766894,71.0580597811893,77.8119229848042,209.8397835541021,679.7322792341097,0.2645687745432941
mck,927653,239000000.0,,235000000.0,233000000.0,223000000.0,209000000.0,197000000.0,1338000000.0,1263000000.0,1476000000.0,2258000000.0,5070000000.0,67000000.0,34000000.0,5.59,,6.27,9.7,22.73,0.32,0.17,2483000000.0,3136000000.0,3112000000.0,3672000000.0,4744000000.0,4345000000.0,4036000000.0,1798000000.0,,3000000.0,0.0,1824000000.0,1522000000.0,1099000000.0,1143000000.0,,353000000.0,1598000000.0,1601000000.0,2287000000.0,1112000000.0,,,,,,,,232000000.0,,376000000.0,488000000.0,404000000.0,405000000.0,426000000.0,,,,,,,,1321000000.0,,2045000000.0,2278000000.0,2292000000.0,2464000000.0,2548000000.0,,,,,,,,122069000000.0,,179045000000.0,190884000000.0,198533000000.0,208357000000.0,214319000000.0,2325000000.0,2439000000.0,2968000000.0,3545000000.0,7109000000.0,762000000.0,886000000.0,133000000.0,,306000000.0,281000000.0,324000000.0,303000000.0,317000000.0,2458000000.0,2439000000.0,3274000000.0,3826000000.0,7433000000.0,1065000000.0,1203000000.0,239000000.0,,235000000.0,233000000.0,223000000.0,209000000.0,197000000.0,232000000.0,,376000000.0,488000000.0,404000000.0,405000000.0,426000000.0,655000000.0,0.0,-350000000.0,-1598000000.0,223000000.0,-765000000.0,-13000000.0,3394000000.0,,3089000000.0,4782000000.0,5941000000.0,6227000000.0,4722000000.0,14.200836820083682,,13.14468085106383,20.523605150214593,26.641255605381165,29.794258373205743,23.96954314720812,4521000000.0,,8180000000.0,6497000000.0,7305000000.0,6751000000.0,7265000000.0,352000000.0,,1529000000.0,1610000000.0,1057000000.0,1129000000.0,330000000.0,2456000000.0,4193000000.0,5341000000.0,4048000000.0,2783000000.0,2672000000.0,2981000000.0,123.46630971393887,187.2551588633704,213.26837297469848,167.77781695411318,150.59350610254296,139.18808804090278,132.94876508978734,157.0,214319000000.0,2019,122069000000.0,2013,6,6,197000000.0,2019,239000000.0,2013,6,6,4722000000.0,2019,3394000000.0,2013,6,6,23.96954314720812,2019,14.200836820083682,2013,6,6,0.11501790936317635,,0.06163445928582798,0.12232609484856838,0.17690839595195063,0.21405753029993627,0.18029158173090376,0.14503932858006055,0.09835453594038213,0.09116636362415798,5.171011251517246,0.06837477271811848,25.608455212055613,27.359427516842032,29.230122155003944,31.22872511387518,33.363982095813,35.645236788585585,38.082471752488644,40.68635210310922,43.46827218088866,46.44040541170624,240.14385890895537,434.25730923932355,0.10709464083723397
dltr,935703,,,,,,,,619300000.0,596700000.0,599200000.0,621700000.0,896200000.0,1714300000.0,-1590800000.0,2.68,2.72,2.9,1.26,3.78,7.21,-6.69,677700000.0,794100000.0,926800000.0,802500000.0,1673300000.0,1510200000.0,1766000000.0,7000000.0,770000000.0,0.0,12130200000.0,2962500000.0,0.0,,,,,,,,6214700000.0,312200000.0,330100000.0,325600000.0,480500000.0,564700000.0,632200000.0,817100000.0,312200000.0,330100000.0,325600000.0,480500000.0,564700000.0,632200000.0,817100000.0,,,,,,,,960700000.0,1094000000.0,1210500000.0,3125500000.0,3115800000.0,3200700000.0,3445300000.0,,,,,,,,,,,,,22245500000.0,22823300000.0,920100000.0,970300000.0,1040200000.0,1091100000.0,1704800000.0,1999100000.0,-939500000.0,175300000.0,190500000.0,,487600000.0,637500000.0,611200000.0,621100000.0,1095400000.0,1160800000.0,1040200000.0,1578700000.0,2342300000.0,2610300000.0,-318400000.0,231082089.5522388,219374999.99999997,206620689.6551724,493412698.4126984,237089947.0899471,237766990.29126215,237787742.89985052,312200000.0,330100000.0,325600000.0,480500000.0,564700000.0,632200000.0,817100000.0,7000000.0,770000000.0,0.0,12130200000.0,2962500000.0,0.0,-6214700000.0,365500000.0,464000000.0,601200000.0,322000000.0,1108600000.0,878000000.0,7163600000.0,1.5816890037138707,2.1150997150997153,2.909679572763685,0.6525977159401641,4.675862530685115,3.692690894242548,30.126027156147853,257000000.0,757000000.0,682700000.0,7238400000.0,6169700000.0,4762100000.0,4265300000.0,14300000.0,12800000.0,0.0,108000000.0,152100000.0,915900000.0,0.0,399900000.0,267700000.0,864100000.0,736100000.0,866400000.0,1097800000.0,422100000.0,50.73904759543282,56.03448401557075,74.97226209489126,83.54301573738218,82.03884453032596,92.22780858378012,103.32633461515269,95.0,22823300000.0,2019,22245500000.0,2018,2,1,237787742.89985052,2019,231082089.5522388,2013,7,6,7163600000.0,2019,365500000.0,2013,7,6,30.126027156147853,2019,1.5816890037138707,2013,7,6,0.031173013264368866,0.03774639406890899,0.038810081108143,0.007811517338464388,0.05699571413340256,0.040038801213498336,0.29156194563907334,0.0720196381094085,0.025973792452406164,0.6341934343749474,10.413826279724413,0.4756450757812105,44.455323625820604,65.60027940070228,96.8027292675179,142.84647076579446,210.79069117826924,311.05224545773086,459.0027143203889,677.3250951570917,999.4914413716021,1474.8946237454693,15359.296392584818,19746.558006875206,0.7052057169174046
